precision,recall,f1-score,support
0.8800360793746241,0.8518626309662398,0.8657202011239277,3436.0
0.3149394347240915,0.3696682464454976,0.34011627906976744,633.0
0.7768493487343328,0.7768493487343328,0.7768493487343328,0.7768493487343328
0.5974877570493579,0.6107654387058687,0.6029182400968476,4069.0
0.7921259844953449,0.7768493487343328,0.7839538500154776,4069.0
