precision,recall,f1-score,support
0.9385294117647058,0.9286961583236322,0.9335868929198361,3436.0
0.6337817638266069,0.669826224328594,0.6513056835637482,633.0
0.8884246743671664,0.8884246743671664,0.8884246743671664,0.8884246743671664
0.7861555877956563,0.7992611913261131,0.7924462882417922,4069.0
0.8911208934199487,0.8884246743671664,0.8896733993041065,4069.0
