precision,recall,f1-score,support
0.9469106178764247,0.9188009313154831,0.9326440177252584,3436.0
0.6204081632653061,0.7203791469194313,0.6666666666666667,633.0
0.887933153108872,0.887933153108872,0.887933153108872,0.887933153108872
0.7836593905708654,0.8195900391174572,0.7996553421959626,4069.0
0.8961177808725324,0.887933153108872,0.8912668579267603,4069.0
