precision,recall,f1-score,support
0.8967674661105318,0.7508731082654249,0.817361001108823,3436.0
0.28187919463087246,0.5308056872037915,0.3682191780821918,633.0
0.7166379945932662,0.7166379945932662,0.7166379945932662,0.7166379945932662
0.5893233303707022,0.6408393977346082,0.5927900895955074,4069.0
0.801111463199098,0.7166379945932662,0.7474895894657024,4069.0
