precision,recall,f1-score,support
0.94333936106088,0.9109429569266589,0.9268581581285165,3436.0
0.59254327563249,0.7030015797788309,0.6430635838150288,633.0
0.8785942492012779,0.8785942492012779,0.8785942492012779,0.8785942492012779
0.767941318346685,0.8069722683527449,0.7849608709717726,4069.0
0.8887672494668346,0.8785942492012779,0.882709235656057,4069.0
