precision,recall,f1-score,support
0.9280116110304789,0.930442374854482,0.9292254032844063,3436.0
0.6169871794871795,0.608214849921011,0.6125696101829754,633.0
0.8803145736053084,0.8803145736053084,0.8803145736053084,0.8803145736053084
0.7724993952588293,0.7693286123877465,0.7708975067336908,4069.0
0.8796266355655223,0.8803145736053084,0.8799643767340977,4069.0
