precision,recall,f1-score,support
0.9269073966220152,0.9263678696158324,0.9266375545851528,3436.0
0.9264107038976149,0.9269499417927823,0.9266802443991854,3436.0
0.9266589057043073,0.9266589057043073,0.9266589057043073,0.9266589057043073
0.9266590502598151,0.9266589057043073,0.9266588994921692,6872.0
0.926659050259815,0.9266589057043073,0.9266588994921692,6872.0
