precision,recall,f1-score,support
0.9196022727272727,0.9420838183934808,0.9307073030477286,3436.0
0.9406324582338902,0.9176367869615832,0.9289923394225102,3436.0
0.9298603026775321,0.9298603026775321,0.9298603026775321,0.9298603026775321
0.9301173654805814,0.9298603026775321,0.9298498212351194,6872.0
0.9301173654805814,0.9298603026775321,0.9298498212351194,6872.0
