precision,recall,f1-score,support
0.9004947773501925,0.9534342258440046,0.9262086513994912,3436.0
0.9505256648113791,0.8946449359720605,0.9217391304347826,3436.0
0.9240395809080326,0.9240395809080326,0.9240395809080326,0.9240395809080326
0.9255102210807857,0.9240395809080326,0.9239738909171369,6872.0
0.9255102210807857,0.9240395809080326,0.9239738909171368,6872.0
