precision,recall,f1-score,support
0.9232743867655447,0.9420838183934808,0.9325842696629214,3436.0
0.9408793820558526,0.9217112922002328,0.9311967068509261,3436.0
0.9318975552968568,0.9318975552968568,0.9318975552968568,0.9318975552968568
0.9320768844106987,0.9318975552968568,0.9318904882569238,6872.0
0.9320768844106987,0.9318975552968568,0.9318904882569238,6872.0
